doc_id,item,category,amount,price,discount
LZIPJ4M5GP,Куртка демисезонная,Одежда,1,3337.73,422.71
LZIPJ4M5GP,Пальто классическое,Одежда,1,486.71,136.86
LZIPJ4M5GP,Ремень кожаный,Аксессуары,2,4448.46,2996.63
LZIPJ4M5GP,Ботинки кожаные,Обувь,2,4390.67,0.0
7CCAJPPAZ5,Лоферы,Обувь,2,267.24,0.0
7CCAJPPAZ5,Шарф шерстяной,Аксессуары,2,877.36,485.08
7CCAJPPAZ5,Шорты,Одежда,2,3692.71,2186.43
ZYYJS1DRB6,Брюки чинос,Одежда,1,929.23,0.0
ZYYJS1DRB6,Джинсы прямые,Одежда,2,1842.2,0.0
ZYYJS1DRB6,Шапка,Аксессуары,2,3157.37,0.0
3106B88ZQE,Пуховик лёгкий,Одежда,3,3422.27,0.0
H03BVQ8BVC,Юбка миди,Одежда,3,2706.71,0.0
LCP8DW0GKZ,Юбка миди,Одежда,1,2412.22,12.63
8HUMBC9WDZ,Перчатки,Аксессуары,3,699.01,0.0
AEPMF3XH2O,Ботинки кожаные,Обувь,3,2024.75,0.0
AEPMF3XH2O,Куртка демисезонная,Одежда,2,2624.06,220.55
L6O0I9MAVI,Шарф шерстяной,Аксессуары,3,4295.63,2858.92
L6O0I9MAVI,Плащ,Одежда,2,1564.72,859.74
5ZH1G58C4Q,Перчатки,Аксессуары,2,1781.2,332.15
L4MABVZLSX,Кроссовки,Обувь,2,272.12,0.0
HW6PMKB53M,Джинсы прямые,Одежда,3,1461.35,977.4
HW6PMKB53M,Перчатки,Аксессуары,1,1674.31,321.73
HW6PMKB53M,Джинсы прямые,Одежда,3,4224.23,630.36
CUCJ52IT6F,Ботинки кожаные,Обувь,2,1320.62,0.0
RXSMBACDHU,Кроссовки,Обувь,2,1211.8,241.83
RXSMBACDHU,Шорты,Одежда,3,2034.58,382.95
RXSMBACDHU,Брюки чинос,Одежда,3,2176.67,0.0
UHBFAUEK8K,Ремень кожаный,Аксессуары,2,2501.26,0.0
UHBFAUEK8K,Перчатки,Аксессуары,2,1874.47,0.0
UHBFAUEK8K,Кроссовки,Обувь,3,1663.02,790.22
UHBFAUEK8K,Шорты,Одежда,3,4610.41,2558.36
JQ72SFCGP2,Куртка демисезонная,Одежда,3,1407.22,0.0
MFHC43PR9B,Пальто классическое,Одежда,3,348.83,268.11
PD6D1A13YD,Шорты,Одежда,1,2637.24,413.57
PD6D1A13YD,Куртка демисезонная,Одежда,1,1309.99,0.0
2V3UOHA02Y,Лоферы,Обувь,2,1384.08,0.0
2V3UOHA02Y,Джинсы прямые,Одежда,1,1205.02,254.41
HGMXGDXV6Y,Пальто классическое,Одежда,2,612.9,236.21
UVDD93IFGL,Пальто классическое,Одежда,3,291.41,4.24
UVDD93IFGL,Куртка демисезонная,Одежда,3,2558.68,0.0
UVDD93IFGL,Шорты,Одежда,2,4080.47,0.0
DVUMJJOH66,Шорты,Одежда,3,1322.95,10.88
DVUMJJOH66,Джинсы прямые,Одежда,1,3433.04,218.96
DVUMJJOH66,Юбка миди,Одежда,1,3254.5,0.0
DVUMJJOH66,Туфли классические,Обувь,2,520.17,203.48
8ZEC4ETIY3,Ботинки кожаные,Обувь,2,3006.15,0.0
8ZEC4ETIY3,Ботинки кожаные,Обувь,3,3577.4,0.0
8ZEC4ETIY3,Пальто классическое,Одежда,2,1685.39,0.0
8ZEC4ETIY3,Ремень кожаный,Аксессуары,1,4708.17,571.67
73LLAJCXQR,Шапка,Аксессуары,2,2956.71,0.0
73LLAJCXQR,Шарф шерстяной,Аксессуары,2,390.47,0.0
IM5DJGMI9P,Юбка миди,Одежда,3,2301.71,0.0
IM5DJGMI9P,Ботинки кожаные,Обувь,1,3130.49,0.0
T2TCVIK9MW,Шорты,Одежда,2,377.5,188.18
KUAGI3ZB02,Пуховик лёгкий,Одежда,3,4376.39,1705.27
KUAGI3ZB02,Плащ,Одежда,2,1956.81,622.27
X6T2L17MVC,Шарф шерстяной,Аксессуары,1,2361.22,398.09
HV13W93SCW,Юбка миди,Одежда,3,3184.16,2447.55
HV13W93SCW,Юбка миди,Одежда,3,3951.78,3306.92
HV13W93SCW,Джинсы прямые,Одежда,1,1929.91,0.0
K7NPJW8JBV,Пальто классическое,Одежда,2,3378.2,0.0
K7NPJW8JBV,Юбка миди,Одежда,3,1640.54,0.0
K7NPJW8JBV,Ботинки кожаные,Обувь,1,530.19,140.96
K7NPJW8JBV,Джинсы прямые,Одежда,1,956.66,54.45
2E8EFYSPG8,Джинсы прямые,Одежда,3,1685.14,1599.62
KMGMQJHK99,Шапка,Аксессуары,3,714.07,0.0
6LYDNA2PRS,Плащ,Одежда,2,2468.84,0.0
6LYDNA2PRS,Шарф шерстяной,Аксессуары,1,492.03,0.0
6LYDNA2PRS,Джинсы прямые,Одежда,2,2249.98,0.0
5YDWFZ1LGA,Пальто классическое,Одежда,1,3730.07,0.0
5YDWFZ1LGA,Пальто классическое,Одежда,2,1707.17,0.0
5YDWFZ1LGA,Юбка миди,Одежда,3,2652.68,0.0
K5BY3MPZSV,Шапка,Аксессуары,3,1363.22,0.0
K5BY3MPZSV,Куртка демисезонная,Одежда,1,3862.9,1215.52
K5BY3MPZSV,Куртка демисезонная,Одежда,2,1730.3,405.2
GQN4Y6KML5,Лоферы,Обувь,2,3920.05,2388.1
GQN4Y6KML5,Перчатки,Аксессуары,3,2143.98,0.0
9MN13CB6KG,Перчатки,Аксессуары,3,1441.95,704.22
9MN13CB6KG,Пальто классическое,Одежда,2,965.19,548.12
9MN13CB6KG,Шарф шерстяной,Аксессуары,1,3886.11,567.1
9MN13CB6KG,Пальто классическое,Одежда,3,4437.8,0.0
N4Q9HJ9F17,Шапка,Аксессуары,2,4081.1,2092.32
N4Q9HJ9F17,Лоферы,Обувь,3,2088.13,549.32
N4Q9HJ9F17,Пальто классическое,Одежда,1,2548.36,0.0
N4Q9HJ9F17,Шарф шерстяной,Аксессуары,3,2740.94,0.0
JHNZUODMPQ,Ремень кожаный,Аксессуары,1,2223.99,0.0
JHNZUODMPQ,Плащ,Одежда,3,3126.69,0.0
0L77RO6KCU,Джинсы прямые,Одежда,3,1616.22,1274.29
0L77RO6KCU,Пальто классическое,Одежда,1,952.86,0.0
0L77RO6KCU,Перчатки,Аксессуары,3,4159.07,1532.01
0L77RO6KCU,Туфли классические,Обувь,1,2099.22,0.0
YX6PSUL6AE,Шарф шерстяной,Аксессуары,2,4703.44,0.0
YX6PSUL6AE,Плащ,Одежда,1,287.59,27.46
U2DL9TO461,Куртка демисезонная,Одежда,3,4294.0,4063.22
U2DL9TO461,Джинсы прямые,Одежда,3,3989.14,489.64
VZBJC219QT,Пуховик лёгкий,Одежда,3,634.41,0.0
VZBJC219QT,Пуховик лёгкий,Одежда,3,3233.48,1222.33
QP2EI5UMF8,Лоферы,Обувь,3,2051.14,582.09
I4A0RAXJEB,Юбка миди,Одежда,1,4956.46,0.0
I4A0RAXJEB,Джинсы прямые,Одежда,1,2830.84,482.05
6F3SLKD9XG,Брюки чинос,Одежда,1,4048.91,632.99
6F3SLKD9XG,Туфли классические,Обувь,3,4879.65,2229.52
6F3SLKD9XG,Перчатки,Аксессуары,1,2541.39,9.78
6F3SLKD9XG,Туфли классические,Обувь,1,2181.53,0.0
XP85M7MRA4,Туфли классические,Обувь,2,2975.9,0.0
XP85M7MRA4,Джинсы прямые,Одежда,2,1288.04,0.0
S4YBRDBVZC,Брюки чинос,Одежда,1,1194.9,202.31
S4YBRDBVZC,Туфли классические,Обувь,2,3352.32,0.0
S4YBRDBVZC,Кроссовки,Обувь,1,3040.49,0.0
QALHMO5B1N,Куртка демисезонная,Одежда,2,4522.93,0.0
QALHMO5B1N,Ремень кожаный,Аксессуары,3,3311.14,1961.89
QALHMO5B1N,Туфли классические,Обувь,3,4055.83,3852.0
QALHMO5B1N,Шапка,Аксессуары,3,2623.38,0.0
YJP4DWXI7T,Брюки чинос,Одежда,2,3459.58,339.99
YJP4DWXI7T,Кроссовки,Обувь,2,1458.42,131.19
3TS2ADLKFA,Джинсы прямые,Одежда,1,362.29,55.79
3TS2ADLKFA,Плащ,Одежда,1,271.22,0.0
3TS2ADLKFA,Кроссовки,Обувь,1,1994.08,182.68
SIGO3L2UYI,Пальто классическое,Одежда,3,3577.39,0.0
78Y01CC3H8,Шорты,Одежда,1,2244.69,0.0
78Y01CC3H8,Шапка,Аксессуары,2,595.23,0.0
ZZFR0ROLH9,Ремень кожаный,Аксессуары,1,4384.79,451.32
ZZFR0ROLH9,Ботинки кожаные,Обувь,1,4173.69,572.0
ZZFR0ROLH9,Юбка миди,Одежда,3,2518.93,0.0
ZZFR0ROLH9,Кроссовки,Обувь,1,2064.57,0.0
5RKAI8N22V,Перчатки,Аксессуары,1,602.77,23.61
5RKAI8N22V,Пуховик лёгкий,Одежда,3,2430.11,126.36
5RKAI8N22V,Ремень кожаный,Аксессуары,2,3351.87,1605.38
Z3RIWW4394,Лоферы,Обувь,1,1307.53,222.08
Z3RIWW4394,Шапка,Аксессуары,3,3186.16,2429.86
Z3RIWW4394,Пальто классическое,Одежда,1,1180.84,334.06
Z3RIWW4394,Джинсы прямые,Одежда,2,206.85,0.0
MUCUFL66SV,Пальто классическое,Одежда,1,2464.01,0.0
MUCUFL66SV,Куртка демисезонная,Одежда,1,2371.95,475.11
2KNCPLYQ66,Ботинки кожаные,Обувь,3,301.24,0.0
2KNCPLYQ66,Ботинки кожаные,Обувь,3,1530.31,0.0
2KNCPLYQ66,Ремень кожаный,Аксессуары,3,4924.99,1377.65
ZVEFWSCW9C,Куртка демисезонная,Одежда,1,2886.5,236.84
ZVEFWSCW9C,Ремень кожаный,Аксессуары,1,4341.54,0.0
ZVEFWSCW9C,Пальто классическое,Одежда,2,1161.7,0.0
ZVEFWSCW9C,Шапка,Аксессуары,3,3036.54,2505.6
B0CW40IT4Q,Куртка демисезонная,Одежда,2,1504.64,883.96
B0CW40IT4Q,Куртка демисезонная,Одежда,2,2611.82,887.37
B0CW40IT4Q,Джинсы прямые,Одежда,2,4619.69,441.81
B0CW40IT4Q,Джинсы прямые,Одежда,3,2308.44,28.29
DZ1X69W727,Шорты,Одежда,3,509.95,87.84
DZ1X69W727,Лоферы,Обувь,3,1139.59,0.0
DZ1X69W727,Пуховик лёгкий,Одежда,2,911.2,0.0
DZ1X69W727,Джинсы прямые,Одежда,3,680.91,253.38
XU0KPAQ4DI,Плащ,Одежда,3,278.91,250.46
3YCMC0BRYN,Ботинки кожаные,Обувь,3,3513.6,0.0
3YCMC0BRYN,Брюки чинос,Одежда,3,675.88,0.0
3YCMC0BRYN,Туфли классические,Обувь,3,3807.35,0.0
3YCMC0BRYN,Юбка миди,Одежда,1,2490.33,407.09
8QQ4058S9X,Ремень кожаный,Аксессуары,1,4181.64,525.08
8QQ4058S9X,Юбка миди,Одежда,2,3377.2,0.0
8QQ4058S9X,Кроссовки,Обувь,1,4058.1,0.0
8QQ4058S9X,Пуховик лёгкий,Одежда,2,4793.63,0.0
R2JBCUA6Z7,Кроссовки,Обувь,3,2222.56,1817.61
YXJ92Z6LG3,Пуховик лёгкий,Одежда,1,4290.9,0.0
YXJ92Z6LG3,Плащ,Одежда,3,3511.09,0.0
SSVUX6VFGJ,Шарф шерстяной,Аксессуары,3,1318.04,962.6
SSVUX6VFGJ,Брюки чинос,Одежда,1,4883.64,1503.77
SSVUX6VFGJ,Туфли классические,Обувь,1,2136.67,0.0
SSVUX6VFGJ,Брюки чинос,Одежда,2,3354.43,0.0
8W6ZF8TOV7,Куртка демисезонная,Одежда,1,2058.0,0.0
T7J1X9J1UN,Шапка,Аксессуары,3,386.07,276.29
T7J1X9J1UN,Шапка,Аксессуары,1,973.06,59.17
EP0QVEMZJC,Пуховик лёгкий,Одежда,1,3608.65,0.0
U4PS245N0R,Лоферы,Обувь,2,4741.17,2944.55
U4PS245N0R,Шорты,Одежда,1,1162.94,0.0
U4PS245N0R,Лоферы,Обувь,3,3348.26,0.0
U4PS245N0R,Шапка,Аксессуары,3,3719.23,0.0
GQ0UBIJP8V,Ремень кожаный,Аксессуары,2,3763.6,1365.18
GQ0UBIJP8V,Ботинки кожаные,Обувь,2,1962.36,425.65
LNDPZBVLE6,Кроссовки,Обувь,2,3522.46,0.0
LNDPZBVLE6,Кроссовки,Обувь,3,3285.09,0.0
LNDPZBVLE6,Брюки чинос,Одежда,3,2750.51,0.0
GNRP5ZVD0E,Джинсы прямые,Одежда,1,635.24,0.0
GNRP5ZVD0E,Шапка,Аксессуары,1,3214.22,527.94
CKMM4MTUTJ,Туфли классические,Обувь,1,538.14,99.47
CKMM4MTUTJ,Кроссовки,Обувь,2,959.55,0.0
CKMM4MTUTJ,Брюки чинос,Одежда,1,352.63,52.99
CKMM4MTUTJ,Шорты,Одежда,2,1817.7,0.0
JWBJAN9XWZ,Кроссовки,Обувь,3,1569.56,0.0
JWBJAN9XWZ,Куртка демисезонная,Одежда,1,1869.72,0.0
JWBJAN9XWZ,Шарф шерстяной,Аксессуары,2,4465.66,0.0
JWBJAN9XWZ,Ботинки кожаные,Обувь,2,3661.18,0.0
TAT2SK2AW8,Туфли классические,Обувь,2,1164.84,424.21
TAT2SK2AW8,Перчатки,Аксессуары,1,3029.01,879.05
HZZ1F8QT08,Туфли классические,Обувь,2,346.17,0.0
HZZ1F8QT08,Куртка демисезонная,Одежда,3,3553.98,0.0
HZZ1F8QT08,Ботинки кожаные,Обувь,3,3112.36,0.0
ZWLJZR9MY3,Шапка,Аксессуары,1,4256.88,0.0
ZWLJZR9MY3,Кроссовки,Обувь,1,214.7,54.3
8QETAJQG9U,Юбка миди,Одежда,3,4268.43,0.0
8QETAJQG9U,Ремень кожаный,Аксессуары,2,3752.75,2272.56
8QETAJQG9U,Юбка миди,Одежда,1,1646.04,0.0
Q8OBMV59QA,Шапка,Аксессуары,1,4629.78,1532.41
Q8OBMV59QA,Плащ,Одежда,2,2430.8,0.0
Q8OBMV59QA,Туфли классические,Обувь,2,4478.72,0.0
