doc_id,item,category,amount,price,discount
D67CUXOB7K,Ремень кожаный,Аксессуары,2,2333.48,221.74
D67CUXOB7K,Ремень кожаный,Аксессуары,2,284.72,0.0
9MBCI8R720,Ремень кожаный,Аксессуары,2,1787.88,856.26
9MBCI8R720,Джинсы прямые,Одежда,3,1287.82,0.0
6IPHCA8HIS,Туфли классические,Обувь,1,2064.38,0.0
6IPHCA8HIS,Шорты,Одежда,3,1570.54,0.0
6IPHCA8HIS,Джинсы прямые,Одежда,1,2937.07,162.76
W38I9CR7LZ,Туфли классические,Обувь,1,3752.33,118.26
W38I9CR7LZ,Кроссовки,Обувь,2,3948.34,28.93
W38I9CR7LZ,Джинсы прямые,Одежда,1,4439.6,0.0
W38I9CR7LZ,Джинсы прямые,Одежда,1,2146.6,468.91
YBHL612T45,Лоферы,Обувь,2,2791.59,0.0
X0741TVPU0,Пальто классическое,Одежда,2,4550.11,0.0
X0741TVPU0,Перчатки,Аксессуары,1,1778.67,0.0
X0741TVPU0,Перчатки,Аксессуары,2,4447.82,0.0
X0741TVPU0,Куртка демисезонная,Одежда,3,2518.97,0.0
8QLMIY042T,Шарф шерстяной,Аксессуары,2,549.77,0.0
8QLMIY042T,Шапка,Аксессуары,3,3927.09,0.0
FA1PRPSE9B,Шапка,Аксессуары,2,3007.31,1810.63
LLJ2X1JFI1,Шапка,Аксессуары,2,2688.8,980.97
LLJ2X1JFI1,Пальто классическое,Одежда,3,4987.25,0.0
301U0G5QBX,Ремень кожаный,Аксессуары,3,4470.72,0.0
ZO2CJQYZ1M,Плащ,Одежда,2,322.56,73.46
ZO2CJQYZ1M,Куртка демисезонная,Одежда,3,3289.4,1704.66
ASOWL39KPJ,Шапка,Аксессуары,1,4684.25,1072.72
ASOWL39KPJ,Ботинки кожаные,Обувь,3,3095.86,1225.95
P8O6MZB2FI,Лоферы,Обувь,3,4627.83,1368.65
P8O6MZB2FI,Плащ,Одежда,1,795.24,5.81
88GEBR0ZME,Лоферы,Обувь,3,1489.51,0.0
88GEBR0ZME,Ремень кожаный,Аксессуары,3,3352.42,0.0
88GEBR0ZME,Кроссовки,Обувь,3,371.64,124.7
XF2H0XTAXM,Ботинки кожаные,Обувь,1,4641.86,0.0
XF2H0XTAXM,Юбка миди,Одежда,3,4605.75,4756.04
XF2H0XTAXM,Юбка миди,Одежда,2,4950.31,1942.32
0LXO541O23,Пуховик лёгкий,Одежда,1,2930.93,833.51
0LXO541O23,Кроссовки,Обувь,2,2636.38,0.0
0LXO541O23,Брюки чинос,Одежда,2,2067.28,0.0
0LXO541O23,Туфли классические,Обувь,1,3057.4,0.0
QV65EELRTA,Юбка миди,Одежда,1,2711.29,304.45
QV65EELRTA,Ремень кожаный,Аксессуары,3,2890.17,1369.48
QV65EELRTA,Пальто классическое,Одежда,1,381.59,60.23
6ULC7CXFOK,Пуховик лёгкий,Одежда,1,2926.63,0.0
6ULC7CXFOK,Шорты,Одежда,2,3558.59,0.0
6ULC7CXFOK,Плащ,Одежда,3,3045.19,871.4
6ULC7CXFOK,Юбка миди,Одежда,2,4559.72,0.0
PQLTD8R16D,Плащ,Одежда,3,2853.71,0.0
11Y022OHB6,Шапка,Аксессуары,1,3443.77,0.0
JHKDIRZJAM,Перчатки,Аксессуары,3,986.24,196.4
JHKDIRZJAM,Куртка демисезонная,Одежда,2,3722.74,329.96
JHKDIRZJAM,Шапка,Аксессуары,1,3471.4,1038.48
9LRB47Y5J2,Брюки чинос,Одежда,2,3378.54,0.0
9LRB47Y5J2,Ремень кожаный,Аксессуары,3,3889.73,0.0
9LRB47Y5J2,Лоферы,Обувь,3,278.38,0.0
9LRB47Y5J2,Джинсы прямые,Одежда,2,4938.99,0.0
UYOS7NQRF2,Джинсы прямые,Одежда,3,3969.49,0.0
FJHD1MBE6H,Шарф шерстяной,Аксессуары,1,2617.0,383.74
FJHD1MBE6H,Брюки чинос,Одежда,2,1591.91,603.18
R9YJF3NTY9,Шарф шерстяной,Аксессуары,2,3114.48,0.0
R9YJF3NTY9,Куртка демисезонная,Одежда,3,2350.95,2102.03
R9YJF3NTY9,Кроссовки,Обувь,1,1130.91,0.0
R9YJF3NTY9,Джинсы прямые,Одежда,3,4463.24,3038.35
B6ABST94EA,Шарф шерстяной,Аксессуары,1,2930.02,179.08
B6ABST94EA,Ботинки кожаные,Обувь,2,887.42,570.19
9G6PJLZCS2,Ремень кожаный,Аксессуары,3,3307.24,0.0
LT0T3E6741,Куртка демисезонная,Одежда,1,3730.51,0.0
L6A5MDR5VD,Перчатки,Аксессуары,1,1970.41,0.0
L6A5MDR5VD,Юбка миди,Одежда,3,4448.93,3164.62
L6A5MDR5VD,Шапка,Аксессуары,2,663.34,0.0
L6A5MDR5VD,Кроссовки,Обувь,3,2652.32,2431.78
VCEOSGHFEY,Туфли классические,Обувь,1,3922.38,232.19
VCEOSGHFEY,Шапка,Аксессуары,2,4113.76,2619.1
VCEOSGHFEY,Туфли классические,Обувь,3,1361.31,0.0
VCEOSGHFEY,Лоферы,Обувь,1,1974.35,0.0
9WF4Y7SIB9,Туфли классические,Обувь,2,1048.12,357.65
9WF4Y7SIB9,Шорты,Одежда,2,808.95,0.0
9WF4Y7SIB9,Куртка демисезонная,Одежда,2,4247.58,0.0
9WF4Y7SIB9,Плащ,Одежда,1,2644.75,0.0
5QWHTLP55P,Лоферы,Обувь,2,3361.2,1810.09
5QWHTLP55P,Кроссовки,Обувь,2,3952.97,0.0
4E33BJNTD9,Шарф шерстяной,Аксессуары,1,2854.16,928.82
4E33BJNTD9,Перчатки,Аксессуары,3,3847.62,0.0
4E33BJNTD9,Лоферы,Обувь,1,3634.5,0.0
4E33BJNTD9,Кроссовки,Обувь,3,1545.59,0.0
SZHIP57B7K,Ботинки кожаные,Обувь,1,633.54,0.0
OQCU1ECLXG,Ремень кожаный,Аксессуары,2,1766.93,0.0
OQCU1ECLXG,Джинсы прямые,Одежда,1,2974.72,0.0
YFLZQ242IV,Ремень кожаный,Аксессуары,3,4349.76,589.96
YFLZQ242IV,Кроссовки,Обувь,3,4972.82,0.0
PA5DKMQE3S,Брюки чинос,Одежда,3,3010.13,0.0
PA5DKMQE3S,Пальто классическое,Одежда,3,3632.33,2925.48
TUM79VVXHG,Шорты,Одежда,3,4860.84,4053.54
TUM79VVXHG,Шорты,Одежда,2,2270.66,0.0
TUM79VVXHG,Куртка демисезонная,Одежда,3,3254.62,0.0
AFDABV884F,Джинсы прямые,Одежда,3,1655.46,0.0
AFDABV884F,Ремень кожаный,Аксессуары,3,2972.7,691.06
AFDABV884F,Лоферы,Обувь,3,3981.47,0.0
ER9LYGA2CU,Куртка демисезонная,Одежда,2,1998.74,1293.36
ER9LYGA2CU,Лоферы,Обувь,2,804.94,413.52
UBUBVUU1Z5,Перчатки,Аксессуары,2,4178.15,156.77
UBUBVUU1Z5,Туфли классические,Обувь,1,3901.79,249.46
V5XH1QDVZ7,Юбка миди,Одежда,2,3822.62,0.0
I5I2MBN1HV,Юбка миди,Одежда,1,3886.21,930.42
I5I2MBN1HV,Ремень кожаный,Аксессуары,2,3992.39,0.0
I5I2MBN1HV,Джинсы прямые,Одежда,1,606.82,0.0
I5I2MBN1HV,Шорты,Одежда,2,1839.53,0.0
H95VSJJN4U,Джинсы прямые,Одежда,3,4325.02,2304.13
H95VSJJN4U,Перчатки,Аксессуары,3,3910.54,0.0
H95VSJJN4U,Брюки чинос,Одежда,2,3981.58,0.0
H95VSJJN4U,Джинсы прямые,Одежда,2,1326.06,0.0
7KXAC8132L,Куртка демисезонная,Одежда,3,918.93,0.0
PLVVZLB6P5,Брюки чинос,Одежда,1,2414.07,0.0
R3P6VLR1CA,Перчатки,Аксессуары,2,3820.31,0.0
R3P6VLR1CA,Джинсы прямые,Одежда,1,4717.18,333.24
Z8FKG622KX,Пуховик лёгкий,Одежда,1,3486.26,410.92
Z8FKG622KX,Брюки чинос,Одежда,3,1932.94,0.0
Z8FKG622KX,Кроссовки,Обувь,1,2493.51,754.7
NFXMKUW8M2,Шорты,Одежда,2,2642.91,0.0
I9OYHWHST1,Ботинки кожаные,Обувь,1,2587.55,0.0
I9OYHWHST1,Юбка миди,Одежда,1,261.49,79.19
07ZOBQQW4B,Ремень кожаный,Аксессуары,2,4848.99,0.0
5B8LJDGDYI,Ботинки кожаные,Обувь,3,2428.73,0.0
5B8LJDGDYI,Джинсы прямые,Одежда,1,4890.66,0.0
5B8LJDGDYI,Шапка,Аксессуары,1,4744.52,0.0
5B8LJDGDYI,Шорты,Одежда,3,3772.09,0.0
QMAIRZVFUN,Ботинки кожаные,Обувь,2,1117.41,0.0
QMAIRZVFUN,Туфли классические,Обувь,3,4496.22,0.0
QMAIRZVFUN,Пуховик лёгкий,Одежда,3,3574.6,0.0
QMAIRZVFUN,Шапка,Аксессуары,1,2729.48,0.0
ADAFG0DNZN,Джинсы прямые,Одежда,3,4035.51,0.0
Z7Q1HN9UOD,Пальто классическое,Одежда,1,906.65,269.75
Z7Q1HN9UOD,Ботинки кожаные,Обувь,1,1785.32,0.0
Z7Q1HN9UOD,Брюки чинос,Одежда,2,819.81,0.0
Z7Q1HN9UOD,Ботинки кожаные,Обувь,3,1200.03,0.0
B0SUQ3LUS5,Пуховик лёгкий,Одежда,3,1285.0,0.0
B0SUQ3LUS5,Перчатки,Аксессуары,3,553.83,161.7
B0SUQ3LUS5,Плащ,Одежда,1,2349.36,416.74
50XUG7TEGP,Шапка,Аксессуары,2,2723.91,0.0
50XUG7TEGP,Перчатки,Аксессуары,2,3151.16,1092.99
U5WDK65WRW,Куртка демисезонная,Одежда,3,1357.42,0.0
PYNRNCL9F0,Ботинки кожаные,Обувь,1,1340.34,288.43
SE8AX7DWRA,Туфли классические,Обувь,1,1401.54,0.0
VF4TEALTVU,Джинсы прямые,Одежда,2,3676.65,1686.8
VF4TEALTVU,Юбка миди,Одежда,3,1818.76,0.0
6ATAQD9YBB,Ботинки кожаные,Обувь,1,4197.39,0.0
6ATAQD9YBB,Шарф шерстяной,Аксессуары,2,3116.4,0.0
LWZ8L4XYXH,Пуховик лёгкий,Одежда,3,882.17,0.0
LWZ8L4XYXH,Кроссовки,Обувь,1,2819.86,722.96
LWZ8L4XYXH,Пальто классическое,Одежда,1,2629.55,0.0
UQRCKCBVWQ,Пуховик лёгкий,Одежда,3,2659.93,0.0
UQRCKCBVWQ,Кроссовки,Обувь,3,502.55,67.61
9S667HMGEB,Кроссовки,Обувь,1,1749.91,0.0
MDF6K3H3L7,Лоферы,Обувь,2,3533.47,282.75
MDF6K3H3L7,Юбка миди,Одежда,2,2354.13,279.86
MDF6K3H3L7,Туфли классические,Обувь,1,1137.69,209.54
ZU05LPLU0P,Брюки чинос,Одежда,1,1866.87,0.0
ZU05LPLU0P,Шапка,Аксессуары,3,3308.29,0.0
ZU05LPLU0P,Туфли классические,Обувь,1,4189.45,0.0
ZU05LPLU0P,Лоферы,Обувь,1,1131.04,0.0
LN1LEUJOJA,Куртка демисезонная,Одежда,2,887.42,0.0
WTX57HURT0,Перчатки,Аксессуары,1,406.06,43.61
WTX57HURT0,Джинсы прямые,Одежда,1,288.09,0.0
WTX57HURT0,Туфли классические,Обувь,1,4303.96,111.33
W1FL0XSFDR,Шапка,Аксессуары,3,2909.69,0.0
