doc_id,item,category,amount,price,discount
YUDH887K02,Пальто классическое,Одежда,2,3268.05,0.0
VDD4DCTZTS,Лоферы,Обувь,1,4870.53,0.0
VDD4DCTZTS,Туфли классические,Обувь,1,3573.35,0.0
VDD4DCTZTS,Шорты,Одежда,3,3142.24,0.0
VDD4DCTZTS,Перчатки,Аксессуары,1,292.29,0.0
0O1AGTATAA,Ботинки кожаные,Обувь,3,3296.11,1026.85
0O1AGTATAA,Плащ,Одежда,2,2514.5,0.0
0O1AGTATAA,Ботинки кожаные,Обувь,3,1314.41,0.0
I9NCOXHH0K,Туфли классические,Обувь,2,2118.16,0.0
EE89RM7SDI,Куртка демисезонная,Одежда,2,2782.35,0.0
EE89RM7SDI,Шарф шерстяной,Аксессуары,1,4608.43,715.32
EE89RM7SDI,Шарф шерстяной,Аксессуары,1,3995.12,1389.24
EE89RM7SDI,Джинсы прямые,Одежда,2,4202.06,1340.09
2LI9SVQIEH,Пуховик лёгкий,Одежда,3,2943.6,0.0
2LI9SVQIEH,Плащ,Одежда,3,2564.1,1694.22
2LI9SVQIEH,Перчатки,Аксессуары,1,1385.24,0.0
D29WKC8K4O,Куртка демисезонная,Одежда,1,3091.02,434.68
D29WKC8K4O,Куртка демисезонная,Одежда,1,4195.73,0.0
D29WKC8K4O,Куртка демисезонная,Одежда,1,4937.39,0.0
37SHPIMNOC,Куртка демисезонная,Одежда,2,3093.81,14.5
37SHPIMNOC,Шарф шерстяной,Аксессуары,2,1801.73,0.0
37SHPIMNOC,Ботинки кожаные,Обувь,3,560.87,0.0
91T5MB1401,Пальто классическое,Одежда,3,3101.5,3217.25
IOLILYE724,Куртка демисезонная,Одежда,3,4282.02,2336.23
IOLILYE724,Шарф шерстяной,Аксессуары,2,383.1,0.0
4JYVVYBCZ3,Юбка миди,Одежда,3,4685.15,4910.06
4JYVVYBCZ3,Плащ,Одежда,3,3944.22,0.0
3KH98Z0YTV,Шорты,Одежда,2,2965.11,0.0
ID7R7FUATN,Плащ,Одежда,3,357.67,0.0
S1WD3B31LQ,Ремень кожаный,Аксессуары,2,2330.09,1072.34
2868S6WBSM,Шорты,Одежда,1,1864.26,184.83
2868S6WBSM,Шарф шерстяной,Аксессуары,2,525.28,318.23
JONNR5CDX0,Брюки чинос,Одежда,2,1819.84,533.6
JR2QQ6CE69,Кроссовки,Обувь,3,1684.68,0.0
JR2QQ6CE69,Шорты,Одежда,2,3278.1,1995.8
JR2QQ6CE69,Кроссовки,Обувь,2,1144.64,0.0
W7FEA3AKP6,Лоферы,Обувь,1,1173.83,52.18
W7FEA3AKP6,Кроссовки,Обувь,1,1989.88,0.0
W7FEA3AKP6,Шорты,Одежда,3,399.23,0.0
LFQPYWYVSK,Джинсы прямые,Одежда,2,846.88,0.0
CGJ56JKIY1,Куртка демисезонная,Одежда,1,305.64,0.0
CGJ56JKIY1,Куртка демисезонная,Одежда,3,834.6,0.0
CGJ56JKIY1,Перчатки,Аксессуары,3,4170.54,0.0
CGJ56JKIY1,Куртка демисезонная,Одежда,1,4978.69,0.0
PTM1F141C3,Куртка демисезонная,Одежда,3,3448.79,0.0
PTM1F141C3,Брюки чинос,Одежда,1,2583.61,282.81
PTM1F141C3,Плащ,Одежда,1,2816.96,0.0
468VS89CHH,Шапка,Аксессуары,3,3049.77,2981.24
5MFTFU45ZZ,Брюки чинос,Одежда,2,636.11,147.65
5MFTFU45ZZ,Перчатки,Аксессуары,1,4382.06,119.95
G5VNW7QO6N,Пуховик лёгкий,Одежда,3,410.48,365.3
G5VNW7QO6N,Джинсы прямые,Одежда,3,2798.08,0.0
I9K72MU34D,Плащ,Одежда,2,2659.19,0.0
I9K72MU34D,Юбка миди,Одежда,2,2596.54,1464.21
I9K72MU34D,Шорты,Одежда,1,1130.78,66.53
BK34K1O01Z,Кроссовки,Обувь,2,3656.98,0.0
BK34K1O01Z,Шапка,Аксессуары,2,2669.91,852.02
BK34K1O01Z,Пальто классическое,Одежда,2,4791.18,216.74
BK34K1O01Z,Плащ,Одежда,2,3764.69,758.69
UCQCGEF1NX,Пальто классическое,Одежда,2,2422.62,0.0
UCQCGEF1NX,Пальто классическое,Одежда,3,573.47,0.0
BSKVG0BSJT,Туфли классические,Обувь,1,2858.32,0.0
BSKVG0BSJT,Шарф шерстяной,Аксессуары,2,2439.12,880.54
BSKVG0BSJT,Ботинки кожаные,Обувь,2,1446.3,728.84
F385MIGPPC,Шарф шерстяной,Аксессуары,3,236.43,85.98
F385MIGPPC,Шорты,Одежда,2,4233.55,0.0
HV1DKTC3N0,Перчатки,Аксессуары,3,4028.43,235.22
HV1DKTC3N0,Джинсы прямые,Одежда,3,3421.34,0.0
PN71JS5M07,Шарф шерстяной,Аксессуары,3,506.3,0.0
PN71JS5M07,Юбка миди,Одежда,3,1563.0,0.0
PN71JS5M07,Лоферы,Обувь,3,2564.38,0.0
MDTOR49VUS,Ремень кожаный,Аксессуары,1,2144.5,182.03
MDTOR49VUS,Джинсы прямые,Одежда,2,895.21,418.7
MDTOR49VUS,Пуховик лёгкий,Одежда,3,4415.38,4004.44
19YLM64HJ9,Брюки чинос,Одежда,3,4406.48,0.0
19YLM64HJ9,Плащ,Одежда,2,2164.4,0.0
19YLM64HJ9,Брюки чинос,Одежда,1,737.73,0.0
19YLM64HJ9,Пуховик лёгкий,Одежда,1,4254.67,856.73
7O8V846MG3,Юбка миди,Одежда,2,1672.07,1106.28
7O8V846MG3,Лоферы,Обувь,3,3865.23,105.21
7O8V846MG3,Кроссовки,Обувь,3,3857.58,0.0
GWR55ZMQGX,Куртка демисезонная,Одежда,2,2319.99,53.6
U5MPWBQCOO,Ремень кожаный,Аксессуары,2,406.85,0.0
U5MPWBQCOO,Лоферы,Обувь,3,1165.62,1039.47
U5MPWBQCOO,Шапка,Аксессуары,2,3802.22,1035.04
8OBB7QULML,Ботинки кожаные,Обувь,2,2267.45,671.83
8OBB7QULML,Туфли классические,Обувь,1,4597.99,1245.66
U9Q1CWSU23,Перчатки,Аксессуары,1,2981.47,0.0
U9Q1CWSU23,Куртка демисезонная,Одежда,3,1913.55,37.73
U9Q1CWSU23,Туфли классические,Обувь,3,2532.51,1122.45
U9Q1CWSU23,Кроссовки,Обувь,3,1084.24,0.0
JAPNP44GCA,Юбка миди,Одежда,2,2402.14,75.25
JAPNP44GCA,Пальто классическое,Одежда,2,862.93,464.87
JAPNP44GCA,Лоферы,Обувь,3,3673.83,1381.29
JAPNP44GCA,Пальто классическое,Одежда,1,2090.28,23.04
6ZBMZMOLPE,Брюки чинос,Одежда,2,2187.09,0.0
KOKVNJ4ETK,Кроссовки,Обувь,2,3778.33,0.0
KOKVNJ4ETK,Перчатки,Аксессуары,3,2295.6,0.0
5NJFCFW2UW,Плащ,Одежда,2,258.09,0.0
5NJFCFW2UW,Куртка демисезонная,Одежда,3,2988.82,0.0
5NJFCFW2UW,Туфли классические,Обувь,1,3359.23,0.0
5NJFCFW2UW,Пуховик лёгкий,Одежда,3,1709.77,1562.87
PLZQ2SPUNZ,Куртка демисезонная,Одежда,2,1561.21,637.22
PLZQ2SPUNZ,Кроссовки,Обувь,3,1987.76,0.0
PLZQ2SPUNZ,Джинсы прямые,Одежда,2,4189.88,0.0
2ETCPXL70W,Юбка миди,Одежда,2,682.9,0.0
2ETCPXL70W,Куртка демисезонная,Одежда,1,3958.92,0.0
2ETCPXL70W,Шапка,Аксессуары,1,2348.78,238.16
2ETCPXL70W,Кроссовки,Обувь,2,775.09,0.0
AZ05S7YTJT,Ремень кожаный,Аксессуары,1,1176.82,106.51
AZ05S7YTJT,Шарф шерстяной,Аксессуары,2,4635.61,790.03
097I78JUI5,Перчатки,Аксессуары,2,1939.54,582.15
097I78JUI5,Шорты,Одежда,1,3884.27,0.0
BQJB9EIIKT,Плащ,Одежда,1,3162.32,844.99
BQJB9EIIKT,Куртка демисезонная,Одежда,2,3660.84,1634.58
UVAIGI3851,Плащ,Одежда,1,4823.46,0.0
UVAIGI3851,Юбка миди,Одежда,2,3892.93,0.0
ZYI8O30FDA,Брюки чинос,Одежда,2,2205.98,0.0
ZYI8O30FDA,Лоферы,Обувь,3,525.62,256.2
ZYI8O30FDA,Пальто классическое,Одежда,2,512.23,11.25
UPJW4L8KT3,Плащ,Одежда,3,4996.79,0.0
UPJW4L8KT3,Пуховик лёгкий,Одежда,1,1796.97,171.69
OSNKN2CDIO,Шорты,Одежда,3,2253.24,0.0
OSNKN2CDIO,Джинсы прямые,Одежда,2,3119.16,337.34
OSNKN2CDIO,Шорты,Одежда,2,4644.25,0.0
YHYG5P1TGO,Лоферы,Обувь,3,326.15,131.22
TF04BMSNXX,Лоферы,Обувь,3,4647.24,0.0
TF04BMSNXX,Перчатки,Аксессуары,1,3952.69,1214.51
TF04BMSNXX,Перчатки,Аксессуары,2,2838.77,0.0
TF04BMSNXX,Туфли классические,Обувь,3,1648.31,0.0
RR2H9EZHUT,Шарф шерстяной,Аксессуары,1,401.07,6.66
RR2H9EZHUT,Ботинки кожаные,Обувь,1,3433.88,785.3
RR2H9EZHUT,Ботинки кожаные,Обувь,3,3721.63,1970.62
ZH8KUA2CLN,Кроссовки,Обувь,2,4402.61,3024.98
ZH8KUA2CLN,Брюки чинос,Одежда,2,3163.54,1797.3
ZH8KUA2CLN,Пуховик лёгкий,Одежда,3,3470.51,106.46
ZH8KUA2CLN,Шапка,Аксессуары,2,3998.44,0.0
1IS2F88I4H,Туфли классические,Обувь,2,3948.59,2419.96
MQLX8N7YYI,Туфли классические,Обувь,1,3901.23,508.53
MQLX8N7YYI,Пуховик лёгкий,Одежда,2,3341.92,783.08
MQLX8N7YYI,Шарф шерстяной,Аксессуары,3,2987.43,207.97
MQLX8N7YYI,Куртка демисезонная,Одежда,1,3909.97,0.0
0HMRUSFJ8J,Брюки чинос,Одежда,1,2351.1,647.63
0HMRUSFJ8J,Перчатки,Аксессуары,1,4284.85,0.0
0HMRUSFJ8J,Шарф шерстяной,Аксессуары,2,4995.04,3024.48
0HMRUSFJ8J,Плащ,Одежда,3,2556.61,0.0
KU5HXXYYOY,Пальто классическое,Одежда,3,500.46,0.0
KU5HXXYYOY,Кроссовки,Обувь,1,1344.63,402.7
KU5HXXYYOY,Ремень кожаный,Аксессуары,3,713.37,321.14
KU5HXXYYOY,Туфли классические,Обувь,3,566.83,401.87
531CV57NE4,Джинсы прямые,Одежда,1,347.9,23.26
531CV57NE4,Шорты,Одежда,2,1649.45,0.0
RW4MTAMFGO,Брюки чинос,Одежда,2,3575.52,0.0
DVNYZ4PRW6,Плащ,Одежда,2,4698.8,0.0
DVNYZ4PRW6,Лоферы,Обувь,1,1605.48,0.0
13MITV1L56,Шарф шерстяной,Аксессуары,3,3432.4,0.0
13MITV1L56,Ремень кожаный,Аксессуары,3,2251.97,2119.43
13MITV1L56,Куртка демисезонная,Одежда,2,3224.0,264.51
13MITV1L56,Шапка,Аксессуары,2,1250.46,0.0
DVVMXTJ642,Ремень кожаный,Аксессуары,1,805.8,0.0
DVVMXTJ642,Пальто классическое,Одежда,2,3418.87,153.06
DVVMXTJ642,Шарф шерстяной,Аксессуары,1,3105.32,572.95
5ST5HQQI2F,Ботинки кожаные,Обувь,2,3458.19,0.0
5ST5HQQI2F,Кроссовки,Обувь,1,389.34,96.38
5ST5HQQI2F,Шорты,Одежда,2,321.78,0.0
5ST5HQQI2F,Пуховик лёгкий,Одежда,3,1732.11,299.79
VJDRDHYSCJ,Туфли классические,Обувь,3,4022.68,1749.0
VJDRDHYSCJ,Ремень кожаный,Аксессуары,1,3183.31,0.0
US0DBOLKGY,Лоферы,Обувь,3,2370.84,961.53
US0DBOLKGY,Брюки чинос,Одежда,2,3609.42,0.0
7TQA2OUSZE,Ремень кожаный,Аксессуары,3,1482.37,1229.14
7TQA2OUSZE,Ботинки кожаные,Обувь,3,4326.19,1788.99
7TQA2OUSZE,Куртка демисезонная,Одежда,2,3882.93,1002.27
SM0NRIHP0A,Шапка,Аксессуары,2,1054.47,11.21
SM0NRIHP0A,Пальто классическое,Одежда,1,3975.17,0.0
SM0NRIHP0A,Лоферы,Обувь,1,2741.28,877.75
ZIRBMO57V8,Шапка,Аксессуары,2,4375.13,13.2
ZIRBMO57V8,Ремень кожаный,Аксессуары,1,2428.43,0.0
ZIRBMO57V8,Кроссовки,Обувь,1,4675.08,0.0
TBTXKF6Q2H,Лоферы,Обувь,2,4970.52,1149.11
TBTXKF6Q2H,Пальто классическое,Одежда,2,1640.83,0.0
TBTXKF6Q2H,Джинсы прямые,Одежда,3,2905.02,0.0
YJPBWUMFKS,Пуховик лёгкий,Одежда,1,4414.7,664.34
YJPBWUMFKS,Пуховик лёгкий,Одежда,3,1271.41,0.0
YJPBWUMFKS,Перчатки,Аксессуары,2,524.81,92.97
YJPBWUMFKS,Ремень кожаный,Аксессуары,2,3892.42,0.0
TIU3QLPQK4,Брюки чинос,Одежда,1,3253.95,534.19
TIU3QLPQK4,Пальто классическое,Одежда,2,775.21,150.1
TIU3QLPQK4,Ботинки кожаные,Обувь,2,4571.82,1416.12
R73MGYP79T,Шарф шерстяной,Аксессуары,3,716.38,0.0
R2DJQ44B6B,Джинсы прямые,Одежда,2,1149.86,277.86
FTI65JQ6P6,Шапка,Аксессуары,3,4188.28,0.0
FTI65JQ6P6,Туфли классические,Обувь,1,4294.45,240.31
FTI65JQ6P6,Шорты,Одежда,3,2330.29,0.0
FTI65JQ6P6,Кроссовки,Обувь,1,2504.84,0.0
BATEVSC1JQ,Кроссовки,Обувь,1,3320.09,859.57
BATEVSC1JQ,Джинсы прямые,Одежда,3,1159.39,0.0
M1LLLQL6DD,Шорты,Одежда,1,2507.18,262.95
M1LLLQL6DD,Кроссовки,Обувь,1,2283.81,0.0
M1LLLQL6DD,Куртка демисезонная,Одежда,3,215.77,0.0
