doc_id,item,category,amount,price,discount
XN6WCAQCE6,Шорты,Одежда,3,2651.23,0.0
RK3LMIZPEZ,Лоферы,Обувь,3,2595.89,0.0
RK3LMIZPEZ,Ботинки кожаные,Обувь,1,1627.5,174.07
RK3LMIZPEZ,Шапка,Аксессуары,2,1313.88,0.0
P2BP09COXX,Брюки чинос,Одежда,3,3621.52,3693.08
P2BP09COXX,Джинсы прямые,Одежда,2,517.12,125.54
P2BP09COXX,Куртка демисезонная,Одежда,1,857.87,0.0
P2BP09COXX,Пуховик лёгкий,Одежда,3,284.56,0.0
6A58KS7B5Z,Шапка,Аксессуары,1,4534.45,495.8
6A58KS7B5Z,Ботинки кожаные,Обувь,2,2936.61,0.0
71JJXCLBZE,Лоферы,Обувь,1,1743.86,0.0
4A8JIPTJ3X,Юбка миди,Одежда,1,2279.41,0.0
4A8JIPTJ3X,Туфли классические,Обувь,3,803.82,0.0
4A8JIPTJ3X,Брюки чинос,Одежда,1,2173.26,0.0
4A8JIPTJ3X,Лоферы,Обувь,3,2803.96,1826.02
SL4B90I20F,Пуховик лёгкий,Одежда,3,4509.15,3056.35
SL4B90I20F,Ботинки кожаные,Обувь,3,2665.62,0.0
M2Z53JK96G,Шапка,Аксессуары,1,892.69,232.05
M2Z53JK96G,Джинсы прямые,Одежда,3,628.75,182.52
M2Z53JK96G,Куртка демисезонная,Одежда,2,4042.08,0.0
6608VLBM6C,Ремень кожаный,Аксессуары,3,1434.31,1107.53
6608VLBM6C,Перчатки,Аксессуары,1,1138.06,0.0
55XVLYM8TE,Шорты,Одежда,1,3136.58,828.63
55XVLYM8TE,Перчатки,Аксессуары,2,2716.75,1315.99
55XVLYM8TE,Юбка миди,Одежда,2,811.04,213.43
55XVLYM8TE,Юбка миди,Одежда,1,1172.76,0.0
7YL6ENY41V,Ремень кожаный,Аксессуары,1,3535.62,0.0
DZLEODTPYP,Ботинки кожаные,Обувь,1,4557.56,0.0
DZLEODTPYP,Пуховик лёгкий,Одежда,1,389.24,0.0
UXNTF9BCBQ,Юбка миди,Одежда,2,4157.76,0.0
0XD0R4GF4G,Шапка,Аксессуары,3,4210.72,0.0
QJP62LNJ8P,Шапка,Аксессуары,3,2122.17,1050.85
QJP62LNJ8P,Кроссовки,Обувь,2,1129.14,91.86
QJP62LNJ8P,Лоферы,Обувь,3,3940.39,227.81
BWLIEQTDHP,Пуховик лёгкий,Одежда,3,3137.06,1329.63
BWLIEQTDHP,Пальто классическое,Одежда,2,607.27,0.0
BWLIEQTDHP,Кроссовки,Обувь,2,2929.02,376.36
B7SG99VS2J,Кроссовки,Обувь,3,984.89,429.7
B7SG99VS2J,Куртка демисезонная,Одежда,1,3542.5,0.0
CDJGYC9GVO,Туфли классические,Обувь,3,1097.0,0.0
CDJGYC9GVO,Юбка миди,Одежда,1,790.64,49.92
CDJGYC9GVO,Пальто классическое,Одежда,2,1127.91,79.08
CDJGYC9GVO,Шорты,Одежда,3,2112.74,0.0
I6KAKSRHQ5,Кроссовки,Обувь,1,4263.92,0.0
I6KAKSRHQ5,Ботинки кожаные,Обувь,1,736.53,256.88
I6KAKSRHQ5,Юбка миди,Одежда,2,724.34,169.23
I6KAKSRHQ5,Пальто классическое,Одежда,1,2506.54,575.73
15GT3SERK6,Туфли классические,Обувь,1,3924.97,363.67
5638V1QUSL,Туфли классические,Обувь,2,1874.37,232.68
5638V1QUSL,Лоферы,Обувь,1,1682.06,0.0
5638V1QUSL,Пуховик лёгкий,Одежда,3,514.12,127.28
5638V1QUSL,Шорты,Одежда,1,4555.42,0.0
3P02YAS3IQ,Куртка демисезонная,Одежда,2,1454.33,0.0
3P02YAS3IQ,Ремень кожаный,Аксессуары,3,3417.15,0.0
3P02YAS3IQ,Ботинки кожаные,Обувь,2,4752.87,1297.79
C5E9UQ7T2S,Ботинки кожаные,Обувь,1,972.42,70.28
OKTG0GOQP7,Ботинки кожаные,Обувь,2,367.89,53.94
DD9R38LXGF,Плащ,Одежда,1,1590.27,91.89
DD9R38LXGF,Куртка демисезонная,Одежда,2,4699.04,0.0
22FR3UF1YX,Юбка миди,Одежда,1,1459.79,0.0
2LP9JX2EDN,Пальто классическое,Одежда,3,2476.23,1254.35
2LP9JX2EDN,Шарф шерстяной,Аксессуары,1,1898.23,201.59
2LP9JX2EDN,Куртка демисезонная,Одежда,1,3548.71,0.0
05F7WBAIUY,Ботинки кожаные,Обувь,3,1606.34,1598.24
05F7WBAIUY,Кроссовки,Обувь,3,2646.02,0.98
JWXHHO4CYG,Пуховик лёгкий,Одежда,3,2378.95,1164.61
JWXHHO4CYG,Шарф шерстяной,Аксессуары,3,1758.02,71.44
JWXHHO4CYG,Перчатки,Аксессуары,1,4265.19,501.4
YYLJ7B3C00,Кроссовки,Обувь,2,3433.51,0.0
VYRUOQLUKW,Шорты,Одежда,2,4534.51,2113.26
59VO8IH66F,Плащ,Одежда,1,728.92,0.0
59VO8IH66F,Юбка миди,Одежда,2,3773.33,0.0
9MGURZ16VN,Шарф шерстяной,Аксессуары,2,3775.47,0.0
9MGURZ16VN,Туфли классические,Обувь,3,4022.68,0.0
9MGURZ16VN,Туфли классические,Обувь,1,4071.68,0.0
9MGURZ16VN,Пуховик лёгкий,Одежда,3,703.31,0.0
0PCSUOAIHL,Ремень кожаный,Аксессуары,3,4182.49,0.0
0PCSUOAIHL,Ботинки кожаные,Обувь,1,1586.57,58.64
KHWM9V5FIT,Кроссовки,Обувь,2,866.31,0.0
KHWM9V5FIT,Куртка демисезонная,Одежда,2,4564.57,2894.63
KHWM9V5FIT,Туфли классические,Обувь,3,3080.54,2301.08
KI2N6UV9ZP,Юбка миди,Одежда,3,1275.21,490.46
16B3Z2QM3X,Лоферы,Обувь,1,4933.96,348.24
16B3Z2QM3X,Юбка миди,Одежда,1,1065.49,328.37
16B3Z2QM3X,Туфли классические,Обувь,3,3382.45,0.0
16B3Z2QM3X,Брюки чинос,Одежда,3,4778.86,4772.38
HX2LPHPODV,Джинсы прямые,Одежда,2,4228.01,2328.75
HX2LPHPODV,Пуховик лёгкий,Одежда,2,4520.95,1425.78
HX2LPHPODV,Перчатки,Аксессуары,1,3545.93,191.14
KBW6OBD2HQ,Плащ,Одежда,3,4901.24,0.0
KBW6OBD2HQ,Перчатки,Аксессуары,3,4098.03,829.12
5MN6KVY1VW,Шарф шерстяной,Аксессуары,1,345.98,8.67
5MN6KVY1VW,Перчатки,Аксессуары,1,2420.71,0.0
5MN6KVY1VW,Джинсы прямые,Одежда,3,1705.69,807.44
5MN6KVY1VW,Лоферы,Обувь,2,2265.75,725.02
8K0CVE4CWM,Джинсы прямые,Одежда,2,2417.95,967.62
HAZM0K9IS1,Пальто классическое,Одежда,2,3074.92,847.63
HAZM0K9IS1,Ремень кожаный,Аксессуары,1,3828.39,889.21
HAZM0K9IS1,Пальто классическое,Одежда,1,2778.79,310.73
HAZM0K9IS1,Лоферы,Обувь,3,2676.84,0.0
BH816PQJX2,Шарф шерстяной,Аксессуары,1,2680.52,610.5
BH816PQJX2,Ботинки кожаные,Обувь,3,2122.74,673.08
BH816PQJX2,Туфли классические,Обувь,1,4003.33,0.0
BH816PQJX2,Шарф шерстяной,Аксессуары,1,4299.22,998.88
GVZI6UBUGX,Туфли классические,Обувь,1,1307.2,260.29
GVZI6UBUGX,Пальто классическое,Одежда,3,3465.36,0.0
NTFXPJDH6B,Кроссовки,Обувь,1,3398.5,0.0
NTFXPJDH6B,Шапка,Аксессуары,3,3045.73,0.0
DE2DDPS81A,Пуховик лёгкий,Одежда,2,1671.92,0.0
DE2DDPS81A,Брюки чинос,Одежда,3,3047.94,0.0
DE2DDPS81A,Джинсы прямые,Одежда,3,2847.47,0.0
DE2DDPS81A,Шапка,Аксессуары,2,4778.03,1555.15
TYGIR7BK84,Джинсы прямые,Одежда,1,3987.65,749.7
TYGIR7BK84,Лоферы,Обувь,2,1301.44,0.0
TYGIR7BK84,Шорты,Одежда,1,4695.74,1024.16
TYGIR7BK84,Юбка миди,Одежда,2,312.62,71.22
A02E5GMQIE,Перчатки,Аксессуары,3,3133.41,378.35
A02E5GMQIE,Шорты,Одежда,1,651.25,140.34
BLWSB3QN6F,Туфли классические,Обувь,1,1342.62,0.0
BLWSB3QN6F,Шорты,Одежда,3,1181.3,0.0
BLWSB3QN6F,Шарф шерстяной,Аксессуары,3,592.47,203.2
XOZEUT0DN2,Кроссовки,Обувь,2,2562.53,0.0
07NOK6FNGF,Шорты,Одежда,1,1571.61,0.0
07NOK6FNGF,Плащ,Одежда,1,817.01,0.0
07NOK6FNGF,Лоферы,Обувь,2,4177.1,0.0
07NOK6FNGF,Пальто классическое,Одежда,1,2858.76,681.17
9V7OQE9P5S,Шорты,Одежда,1,4818.24,0.0
9V7OQE9P5S,Лоферы,Обувь,1,367.53,0.0
9V7OQE9P5S,Туфли классические,Обувь,3,4448.76,0.0
9V7OQE9P5S,Перчатки,Аксессуары,1,676.55,0.0
COLDE414Y3,Юбка миди,Одежда,1,4513.25,832.77
COLDE414Y3,Перчатки,Аксессуары,1,1509.81,170.9
COLDE414Y3,Туфли классические,Обувь,1,3595.4,0.0
BY0J4GQ73A,Шарф шерстяной,Аксессуары,2,2893.96,0.0
BY0J4GQ73A,Шорты,Одежда,2,1318.86,132.88
BY0J4GQ73A,Пальто классическое,Одежда,1,991.92,125.91
5RVHP0A8OJ,Лоферы,Обувь,1,2729.41,355.87
5RVHP0A8OJ,Ботинки кожаные,Обувь,2,2907.46,1026.95
5RVHP0A8OJ,Плащ,Одежда,3,1259.69,0.0
5RVHP0A8OJ,Шапка,Аксессуары,1,4100.18,0.0
PRW4N5N8MT,Пуховик лёгкий,Одежда,1,866.29,0.0
3OXLZ1NPV7,Шапка,Аксессуары,3,4357.74,0.0
G0MB3Y5SI1,Юбка миди,Одежда,3,3268.8,0.0
G0MB3Y5SI1,Пальто классическое,Одежда,3,4648.79,0.0
G0MB3Y5SI1,Туфли классические,Обувь,2,4944.28,0.0
G0MB3Y5SI1,Плащ,Одежда,3,1117.47,274.96
P10EN44FCH,Пальто классическое,Одежда,3,1677.02,0.0
P10EN44FCH,Ботинки кожаные,Обувь,1,4648.83,0.0
P10EN44FCH,Лоферы,Обувь,3,3501.98,0.0
P10EN44FCH,Пуховик лёгкий,Одежда,3,4507.95,0.0
X3689ILWAC,Перчатки,Аксессуары,1,3131.43,491.01
X3689ILWAC,Пальто классическое,Одежда,2,3005.96,119.49
Q259C3A0CO,Шорты,Одежда,2,1629.34,0.0
Q259C3A0CO,Шорты,Одежда,3,837.2,0.0
Q259C3A0CO,Кроссовки,Обувь,2,3837.53,0.0
Q259C3A0CO,Шапка,Аксессуары,3,2469.01,0.0
IUJ7FNHREE,Пальто классическое,Одежда,3,3662.28,1729.68
1RIZ7B1IZX,Плащ,Одежда,3,3442.42,3128.38
1RIZ7B1IZX,Туфли классические,Обувь,1,4887.69,0.0
P9VZMJ8Z01,Ботинки кожаные,Обувь,1,3613.19,0.0
P9VZMJ8Z01,Ремень кожаный,Аксессуары,3,2179.76,0.0
P9VZMJ8Z01,Пуховик лёгкий,Одежда,1,4070.02,0.0
3YBH8QEQUU,Брюки чинос,Одежда,1,380.14,0.0
3YBH8QEQUU,Ремень кожаный,Аксессуары,2,4474.02,2655.67
3YBH8QEQUU,Ботинки кожаные,Обувь,2,4336.18,0.0
N3L0V9PPVX,Джинсы прямые,Одежда,3,2059.85,0.0
16RD8O6LGU,Шапка,Аксессуары,2,1025.88,0.0
1YW3G0VY48,Шарф шерстяной,Аксессуары,1,1445.47,181.46
1YW3G0VY48,Перчатки,Аксессуары,3,2265.76,0.0
1YW3G0VY48,Пуховик лёгкий,Одежда,2,3263.53,0.0
J8X0YGO3KO,Пальто классическое,Одежда,2,808.35,0.0
7CMW8Y1KM6,Лоферы,Обувь,1,495.61,0.0
16TMRMES08,Перчатки,Аксессуары,2,1510.25,0.0
16TMRMES08,Ботинки кожаные,Обувь,3,4310.76,0.0
16TMRMES08,Шапка,Аксессуары,2,2127.93,1032.41
V77GCR9H1T,Плащ,Одежда,1,1821.93,0.0
V77GCR9H1T,Шапка,Аксессуары,2,4600.35,0.0
