doc_id,item,category,amount,price,discount
YE9JTD87BW,Брюки чинос,Одежда,3,4255.13,3662.8
YE9JTD87BW,Плащ,Одежда,2,3730.09,372.87
Z2KV4OE9WN,Пуховик лёгкий,Одежда,1,3147.83,455.24
Z2KV4OE9WN,Пуховик лёгкий,Одежда,2,1692.84,1184.47
Z2KV4OE9WN,Шорты,Одежда,2,2958.32,0.0
Z2KV4OE9WN,Перчатки,Аксессуары,1,635.75,0.0
JF5OO11JCZ,Ремень кожаный,Аксессуары,3,4554.07,0.0
JF5OO11JCZ,Плащ,Одежда,3,2140.48,0.0
JF5OO11JCZ,Плащ,Одежда,3,2680.16,0.0
JF5OO11JCZ,Куртка демисезонная,Одежда,2,811.24,504.53
V8CGTU7X1B,Лоферы,Обувь,2,3520.31,0.0
V8CGTU7X1B,Брюки чинос,Одежда,1,1590.77,0.0
YYLH1I3MC1,Брюки чинос,Одежда,2,224.67,44.67
YYLH1I3MC1,Шарф шерстяной,Аксессуары,3,4150.98,0.0
YYLH1I3MC1,Туфли классические,Обувь,1,3072.44,0.0
YYLH1I3MC1,Пуховик лёгкий,Одежда,2,2071.61,723.76
3T73J8WSEV,Юбка миди,Одежда,1,1907.56,0.0
3T73J8WSEV,Шарф шерстяной,Аксессуары,1,681.47,41.42
3T73J8WSEV,Лоферы,Обувь,2,2318.1,1392.1
3T73J8WSEV,Куртка демисезонная,Одежда,3,861.08,636.29
A62OFMI44F,Пуховик лёгкий,Одежда,2,3694.38,2102.6
A62OFMI44F,Шарф шерстяной,Аксессуары,1,2324.85,667.52
GTAHKTQ76B,Ботинки кожаные,Обувь,1,4508.05,0.0
XPVMM3WHIZ,Шапка,Аксессуары,3,390.31,396.34
E90YIFPU5S,Брюки чинос,Одежда,1,3633.92,37.65
E90YIFPU5S,Плащ,Одежда,1,2927.76,859.18
E90YIFPU5S,Ремень кожаный,Аксессуары,2,1612.03,224.33
M7LP8LX1LN,Кроссовки,Обувь,3,4247.32,0.0
M7LP8LX1LN,Туфли классические,Обувь,2,266.79,0.0
NI6RO1M5UV,Плащ,Одежда,2,3702.25,1296.76
NI6RO1M5UV,Шорты,Одежда,1,3156.07,0.0
CDIKA164CR,Пальто классическое,Одежда,3,3694.36,1088.74
CDIKA164CR,Юбка миди,Одежда,3,3918.25,0.0
CDIKA164CR,Перчатки,Аксессуары,1,2370.72,0.0
CDIKA164CR,Куртка демисезонная,Одежда,3,3768.79,2832.41
9HACBG1Z0Z,Пальто классическое,Одежда,1,697.06,0.0
9HACBG1Z0Z,Юбка миди,Одежда,3,2688.76,0.0
LZ4NT5EFAL,Куртка демисезонная,Одежда,3,3518.39,0.0
LZ4NT5EFAL,Юбка миди,Одежда,1,4356.8,468.38
LZ4NT5EFAL,Туфли классические,Обувь,3,4709.85,0.0
LZ4NT5EFAL,Куртка демисезонная,Одежда,2,1474.72,941.76
6IGBWFUAB3,Шарф шерстяной,Аксессуары,2,3431.79,174.91
6IGBWFUAB3,Джинсы прямые,Одежда,3,1551.82,1298.36
6IGBWFUAB3,Туфли классические,Обувь,2,2513.57,34.32
6IGBWFUAB3,Джинсы прямые,Одежда,3,495.89,0.0
RT1PB5JK79,Шарф шерстяной,Аксессуары,2,1717.82,332.14
RT1PB5JK79,Юбка миди,Одежда,2,324.5,0.0
RT1PB5JK79,Куртка демисезонная,Одежда,3,2130.32,0.0
RGR2RTWG9B,Ремень кожаный,Аксессуары,1,1974.87,0.0
RGR2RTWG9B,Кроссовки,Обувь,1,3668.75,500.48
RGR2RTWG9B,Кроссовки,Обувь,2,3501.03,1909.63
XNGYMTG4RH,Джинсы прямые,Одежда,3,3171.78,2403.26
XQSVI1T8S2,Юбка миди,Одежда,2,3831.68,1325.59
XQSVI1T8S2,Пальто классическое,Одежда,1,3279.26,954.6
XQSVI1T8S2,Лоферы,Обувь,1,3993.12,377.35
U3GDU4BJSR,Лоферы,Обувь,2,2366.14,1654.17
U3GDU4BJSR,Ремень кожаный,Аксессуары,3,1317.34,105.61
F56TG1RYDE,Кроссовки,Обувь,1,2595.49,103.98
WUZ4N9VW78,Ботинки кожаные,Обувь,3,3071.76,0.0
19Y62H2S88,Юбка миди,Одежда,3,2615.05,1696.76
19Y62H2S88,Туфли классические,Обувь,2,2284.41,0.0
19Y62H2S88,Шорты,Одежда,2,4884.42,394.97
19Y62H2S88,Пуховик лёгкий,Одежда,2,2858.91,1992.89
P0MEZTD5UC,Шапка,Аксессуары,3,3533.24,0.0
P0MEZTD5UC,Плащ,Одежда,3,4261.54,1507.34
P0MEZTD5UC,Кроссовки,Обувь,3,633.61,567.02
P0MEZTD5UC,Шарф шерстяной,Аксессуары,3,2453.94,0.0
EMA1RXHT9G,Плащ,Одежда,2,2631.72,1311.19
EMA1RXHT9G,Ботинки кожаные,Обувь,1,4385.77,973.39
EMA1RXHT9G,Лоферы,Обувь,3,2401.96,807.35
EMA1RXHT9G,Пуховик лёгкий,Одежда,1,415.16,143.9
P7I3BXRZJR,Ремень кожаный,Аксессуары,3,1699.16,0.0
P7I3BXRZJR,Лоферы,Обувь,1,4833.57,0.0
P7I3BXRZJR,Джинсы прямые,Одежда,2,4992.93,0.0
P7I3BXRZJR,Ботинки кожаные,Обувь,1,1246.91,337.06
PELH3XG9LU,Ботинки кожаные,Обувь,1,480.15,0.0
PELH3XG9LU,Пальто классическое,Одежда,3,4839.47,4403.65
ZVD5OTB1YH,Шорты,Одежда,2,2324.66,405.26
ZVD5OTB1YH,Шорты,Одежда,1,1167.85,93.9
ZVD5OTB1YH,Юбка миди,Одежда,2,2421.91,0.0
ZVD5OTB1YH,Шорты,Одежда,2,2004.94,0.0
S2CH9JXGL1,Туфли классические,Обувь,3,3778.36,2525.58
S2CH9JXGL1,Шарф шерстяной,Аксессуары,2,2184.03,0.0
S2CH9JXGL1,Ботинки кожаные,Обувь,1,504.21,0.0
TRULAUU6E6,Шорты,Одежда,1,2193.91,0.0
TRULAUU6E6,Пальто классическое,Одежда,2,4845.84,0.0
TRULAUU6E6,Ботинки кожаные,Обувь,1,4695.32,0.0
7JWMW7G228,Ботинки кожаные,Обувь,2,4167.81,0.0
B9MJX085P6,Пуховик лёгкий,Одежда,1,4707.0,0.0
B9MJX085P6,Джинсы прямые,Одежда,2,3500.37,690.07
KRF4KW02JI,Ботинки кожаные,Обувь,1,670.32,189.38
KRF4KW02JI,Ботинки кожаные,Обувь,3,4767.58,0.0
BS32ZBN83Z,Лоферы,Обувь,3,3032.21,0.0
D3MQBYYJSG,Туфли классические,Обувь,3,1530.0,194.38
D3MQBYYJSG,Лоферы,Обувь,2,1005.18,0.0
D3MQBYYJSG,Шапка,Аксессуары,1,4741.48,0.0
7XTXJ90V5X,Пуховик лёгкий,Одежда,2,4868.08,1347.05
7XTXJ90V5X,Лоферы,Обувь,3,3007.24,0.0
7XTXJ90V5X,Юбка миди,Одежда,2,2008.84,0.0
7XTXJ90V5X,Ботинки кожаные,Обувь,2,4322.66,943.84
DY8UKK751V,Ботинки кожаные,Обувь,2,4667.75,1204.13
DY8UKK751V,Шорты,Одежда,3,800.31,0.0
H30MD6E8D8,Перчатки,Аксессуары,1,1730.79,376.7
H30MD6E8D8,Куртка демисезонная,Одежда,3,416.6,0.0
H30MD6E8D8,Лоферы,Обувь,3,1118.22,0.0
H30MD6E8D8,Брюки чинос,Одежда,1,3668.82,510.02
WH5WRG3W53,Перчатки,Аксессуары,1,2093.68,441.07
WH5WRG3W53,Туфли классические,Обувь,1,4187.3,83.94
WH5WRG3W53,Кроссовки,Обувь,2,2414.13,1428.7
WH5WRG3W53,Туфли классические,Обувь,3,578.23,504.76
4ZNYM8D9BR,Куртка демисезонная,Одежда,2,1957.44,0.0
QU794ZN5SQ,Туфли классические,Обувь,1,341.13,108.03
QU794ZN5SQ,Шарф шерстяной,Аксессуары,1,613.22,112.62
AYBUTO3HZQ,Шорты,Одежда,2,1322.86,380.14
AYBUTO3HZQ,Перчатки,Аксессуары,1,4954.86,0.0
6BACV56DVK,Туфли классические,Обувь,3,1845.08,0.0
6BACV56DVK,Куртка демисезонная,Одежда,3,1943.05,0.0
6BACV56DVK,Шарф шерстяной,Аксессуары,3,1291.1,0.0
6BACV56DVK,Пуховик лёгкий,Одежда,3,4687.31,2942.8
GPA7OZ2WNW,Туфли классические,Обувь,1,4272.19,0.0
GPA7OZ2WNW,Перчатки,Аксессуары,2,756.1,88.83
K03CF3MR5R,Перчатки,Аксессуары,3,856.41,0.0
K03CF3MR5R,Лоферы,Обувь,3,1200.88,0.0
7B1V6SYQX0,Ремень кожаный,Аксессуары,2,1223.59,0.0
7B1V6SYQX0,Шарф шерстяной,Аксессуары,1,663.15,21.96
7B1V6SYQX0,Юбка миди,Одежда,1,4990.93,1003.89
X3TUJWHWWO,Куртка демисезонная,Одежда,2,216.67,0.0
X3TUJWHWWO,Шарф шерстяной,Аксессуары,1,1507.05,374.4
X3TUJWHWWO,Кроссовки,Обувь,1,4137.44,0.0
X3TUJWHWWO,Пуховик лёгкий,Одежда,3,4125.88,949.64
NXYII04H7U,Шарф шерстяной,Аксессуары,1,4906.35,297.95
NXYII04H7U,Перчатки,Аксессуары,3,1277.92,0.0
NXYII04H7U,Ремень кожаный,Аксессуары,3,1802.17,1008.67
NXYII04H7U,Пальто классическое,Одежда,3,2374.1,371.45
84T6LWTCGA,Джинсы прямые,Одежда,1,2642.02,0.0
84T6LWTCGA,Шарф шерстяной,Аксессуары,2,1872.79,505.08
84T6LWTCGA,Пальто классическое,Одежда,3,883.4,0.0
84T6LWTCGA,Плащ,Одежда,1,3246.63,0.0
EEQT70X9QF,Пуховик лёгкий,Одежда,1,1574.07,222.01
EEQT70X9QF,Туфли классические,Обувь,1,2607.56,58.72
EEQT70X9QF,Пуховик лёгкий,Одежда,3,2539.33,1634.99
CJG26M8T6K,Пальто классическое,Одежда,3,2318.63,966.43
CJG26M8T6K,Шорты,Одежда,2,953.89,0.0
EX2298VAXX,Плащ,Одежда,1,3211.05,0.0
EX2298VAXX,Кроссовки,Обувь,3,923.12,486.32
1C66JH25Y0,Туфли классические,Обувь,3,3479.2,0.0
ZZ0XY4FJJL,Ремень кожаный,Аксессуары,2,568.77,224.43
ZZ0XY4FJJL,Пуховик лёгкий,Одежда,3,3219.64,2185.57
U52BB5QH99,Кроссовки,Обувь,1,1584.69,511.56
U52BB5QH99,Ремень кожаный,Аксессуары,2,2479.31,737.69
U52BB5QH99,Кроссовки,Обувь,2,858.59,244.15
AV5ZL4QWHL,Шапка,Аксессуары,1,938.64,280.72
AV5ZL4QWHL,Шарф шерстяной,Аксессуары,1,975.74,0.0
AV5ZL4QWHL,Шапка,Аксессуары,3,3146.83,0.0
AV5ZL4QWHL,Шарф шерстяной,Аксессуары,1,639.49,0.0
DD4ATVMPYC,Кроссовки,Обувь,1,3621.09,0.0
DD4ATVMPYC,Ботинки кожаные,Обувь,1,954.47,121.82
DD4ATVMPYC,Лоферы,Обувь,3,3370.69,38.15
ZMD9TQRDB5,Пуховик лёгкий,Одежда,2,4185.25,314.15
ZMD9TQRDB5,Кроссовки,Обувь,3,4708.73,4334.72
ZMD9TQRDB5,Юбка миди,Одежда,2,1027.56,283.13
ZMD9TQRDB5,Пальто классическое,Одежда,2,4530.72,0.0
UMD9CFODO5,Кроссовки,Обувь,1,2458.2,0.0
QCWJWFT7E3,Перчатки,Аксессуары,1,3182.74,0.0
QCWJWFT7E3,Ботинки кожаные,Обувь,3,1428.46,0.0
QCWJWFT7E3,Кроссовки,Обувь,3,480.13,257.45
QCWJWFT7E3,Юбка миди,Одежда,3,791.56,0.0
U98BACLFZ8,Шапка,Аксессуары,3,838.7,664.53
L5B6KJ7LDH,Шапка,Аксессуары,1,1571.91,495.64
L5B6KJ7LDH,Ремень кожаный,Аксессуары,3,4529.66,2453.96
JA0KZ8YEXN,Плащ,Одежда,3,2675.39,526.83
81OXAWEOHX,Шорты,Одежда,1,4385.09,0.0
81OXAWEOHX,Туфли классические,Обувь,2,4585.69,0.0
81OXAWEOHX,Лоферы,Обувь,3,575.68,0.0
81OXAWEOHX,Шорты,Одежда,2,2277.49,0.0
TWO3UAA79V,Пальто классическое,Одежда,3,2728.82,0.0
TWO3UAA79V,Шапка,Аксессуары,2,1610.05,0.0
O1JW863GBW,Куртка демисезонная,Одежда,3,211.56,0.0
O1JW863GBW,Шарф шерстяной,Аксессуары,3,1021.25,188.03
5LQQYZ3PI1,Лоферы,Обувь,1,4166.03,0.0
QYNEJ2E4ZL,Лоферы,Обувь,1,3664.62,396.93
QYNEJ2E4ZL,Куртка демисезонная,Одежда,3,1550.33,0.0
QYNEJ2E4ZL,Куртка демисезонная,Одежда,3,4053.03,2881.24
QYNEJ2E4ZL,Лоферы,Обувь,3,3539.26,1518.08
4HXG63DC3J,Шарф шерстяной,Аксессуары,1,3656.78,758.34
4HXG63DC3J,Пальто классическое,Одежда,1,4597.96,0.0
JJX4C1DW9N,Кроссовки,Обувь,1,3331.01,988.02
JJX4C1DW9N,Брюки чинос,Одежда,1,3683.27,0.0
0IDOXWIYPL,Перчатки,Аксессуары,1,2582.33,259.99
0IDOXWIYPL,Ремень кожаный,Аксессуары,1,393.95,0.0
0IDOXWIYPL,Кроссовки,Обувь,1,4457.52,0.0
0IDOXWIYPL,Кроссовки,Обувь,1,835.01,238.53
HC1945GQ4W,Шорты,Одежда,3,336.48,0.0
HC1945GQ4W,Шарф шерстяной,Аксессуары,1,1282.82,0.0
0BX3HMJTKK,Кроссовки,Обувь,3,2643.08,989.6
0BX3HMJTKK,Перчатки,Аксессуары,1,3289.13,0.0
0BX3HMJTKK,Ремень кожаный,Аксессуары,1,4140.4,335.01
GSGTYW1DHK,Перчатки,Аксессуары,2,2063.37,0.0
GSGTYW1DHK,Шарф шерстяной,Аксессуары,3,3236.22,3018.06
GSGTYW1DHK,Шорты,Одежда,3,1324.12,709.96
PKTKID0SVM,Ремень кожаный,Аксессуары,1,2830.53,244.44
PKTKID0SVM,Юбка миди,Одежда,1,4967.31,0.0
PKTKID0SVM,Перчатки,Аксессуары,3,2755.58,2660.46
PKTKID0SVM,Пуховик лёгкий,Одежда,2,2828.14,0.0
DC8EW0WNQ0,Брюки чинос,Одежда,2,2800.96,0.0
GNJ37N1G4U,Шапка,Аксессуары,1,2552.21,0.0
GNJ37N1G4U,Юбка миди,Одежда,3,673.77,572.01
GNJ37N1G4U,Перчатки,Аксессуары,3,4107.78,3769.38
ZYNMSDU1HG,Пальто классическое,Одежда,3,4941.54,2176.95
ZYNMSDU1HG,Юбка миди,Одежда,1,3971.99,0.0
ZYNMSDU1HG,Брюки чинос,Одежда,2,3547.22,488.05
7X69YZE65V,Шорты,Одежда,3,3377.36,2369.53
7X69YZE65V,Брюки чинос,Одежда,2,1084.77,0.0
7X69YZE65V,Шорты,Одежда,1,1466.15,0.0
9MQ57BIDSV,Куртка демисезонная,Одежда,1,692.92,59.43
9MQ57BIDSV,Пальто классическое,Одежда,3,4164.68,327.01
9MQ57BIDSV,Пальто классическое,Одежда,3,3016.8,3034.91
9MQ57BIDSV,Юбка миди,Одежда,3,1463.23,1002.07
6YGUH8HE8G,Ботинки кожаные,Обувь,2,2554.87,0.0
NAB1K4B9XI,Кроссовки,Обувь,2,2652.24,0.0
5JBJWJ0CG5,Кроссовки,Обувь,2,559.04,0.0
9IP7IR3Q81,Брюки чинос,Одежда,2,1485.6,0.0
3DFXGC3HCU,Кроссовки,Обувь,2,3530.41,489.79
3DFXGC3HCU,Джинсы прямые,Одежда,3,4875.14,3357.47
RWX3R95Z2A,Туфли классические,Обувь,3,3837.58,0.0
RWX3R95Z2A,Плащ,Одежда,1,2614.16,0.0
RWX3R95Z2A,Юбка миди,Одежда,3,2192.34,0.0
